Country,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Korea,2025-07-27 00:00:00,2025-07-27 00:00:00,117570.0
Korea,2025-07-27 01:00:00,2025-07-27 01:00:00,117570.0
Korea,2025-07-27 02:00:00,2025-07-27 02:00:00,93310.0
Korea,2025-07-27 03:00:00,2025-07-27 03:00:00,91170.0
Korea,2025-07-27 04:00:00,2025-07-27 04:00:00,88490.0
Korea,2025-07-27 05:00:00,2025-07-27 05:00:00,90970.0
Korea,2025-07-27 06:00:00,2025-07-27 06:00:00,93320.0
Korea,2025-07-27 07:00:00,2025-07-27 07:00:00,117570.0
Korea,2025-07-27 08:00:00,2025-07-27 08:00:00,120420.0
Korea,2025-07-27 09:00:00,2025-07-27 09:00:00,120250.0
Korea,2025-07-27 10:00:00,2025-07-27 10:00:00,127790.0
Korea,2025-07-27 11:00:00,2025-07-27 11:00:00,120020.0
Korea,2025-07-27 12:00:00,2025-07-27 12:00:00,120020.0
Korea,2025-07-27 13:00:00,2025-07-27 13:00:00,123710.0
Korea,2025-07-27 14:00:00,2025-07-27 14:00:00,123710.0
Korea,2025-07-27 15:00:00,2025-07-27 15:00:00,131110.0
Korea,2025-07-27 16:00:00,2025-07-27 16:00:00,123700.0
Korea,2025-07-27 17:00:00,2025-07-27 17:00:00,123690.0
Korea,2025-07-27 18:00:00,2025-07-27 18:00:00,130450.0
Korea,2025-07-27 19:00:00,2025-07-27 19:00:00,145680.0
Korea,2025-07-27 20:00:00,2025-07-27 20:00:00,124940.0
Korea,2025-07-27 21:00:00,2025-07-27 21:00:00,120540.0
Korea,2025-07-27 22:00:00,2025-07-27 22:00:00,120710.0
Korea,2025-07-27 23:00:00,2025-07-27 23:00:00,120710.0
Korea,2025-07-28 00:00:00,2025-07-28 00:00:00,97130.0
Korea,2025-07-28 01:00:00,2025-07-28 01:00:00,96440.0
Korea,2025-07-28 02:00:00,2025-07-28 02:00:00,81170.0
Korea,2025-07-28 03:00:00,2025-07-28 03:00:00,81170.0
Korea,2025-07-28 04:00:00,2025-07-28 04:00:00,81170.0
Korea,2025-07-28 05:00:00,2025-07-28 05:00:00,91550.0
Korea,2025-07-28 06:00:00,2025-07-28 06:00:00,98740.0
Korea,2025-07-28 07:00:00,2025-07-28 07:00:00,99660.0
Korea,2025-07-28 08:00:00,2025-07-28 08:00:00,120620.0
Korea,2025-07-28 09:00:00,2025-07-28 09:00:00,121220.0
Korea,2025-07-28 10:00:00,2025-07-28 10:00:00,122510.0
Korea,2025-07-28 11:00:00,2025-07-28 11:00:00,123320.0
Korea,2025-07-28 12:00:00,2025-07-28 12:00:00,123240.0
Korea,2025-07-28 13:00:00,2025-07-28 13:00:00,123260.0
Korea,2025-07-28 14:00:00,2025-07-28 14:00:00,132330.0
Korea,2025-07-28 15:00:00,2025-07-28 15:00:00,132780.0
Korea,2025-07-28 16:00:00,2025-07-28 16:00:00,132780.0
Korea,2025-07-28 17:00:00,2025-07-28 17:00:00,133210.0
Korea,2025-07-28 18:00:00,2025-07-28 18:00:00,133210.0
Korea,2025-07-28 19:00:00,2025-07-28 19:00:00,133210.0
Korea,2025-07-28 20:00:00,2025-07-28 20:00:00,132330.0
Korea,2025-07-28 21:00:00,2025-07-28 21:00:00,122820.0
Korea,2025-07-28 22:00:00,2025-07-28 22:00:00,122730.0
Korea,2025-07-28 23:00:00,2025-07-28 23:00:00,122710.0
Korea,2025-07-29 00:00:00,2025-07-29 00:00:00,108830.0
Korea,2025-07-29 01:00:00,2025-07-29 01:00:00,96440.0
Korea,2025-07-29 02:00:00,2025-07-29 02:00:00,92000.0
Korea,2025-07-29 03:00:00,2025-07-29 03:00:00,91070.0
Korea,2025-07-29 04:00:00,2025-07-29 04:00:00,92000.0
Korea,2025-07-29 05:00:00,2025-07-29 05:00:00,93980.0
Korea,2025-07-29 06:00:00,2025-07-29 06:00:00,98820.0
Korea,2025-07-29 07:00:00,2025-07-29 07:00:00,120910.0
Korea,2025-07-29 08:00:00,2025-07-29 08:00:00,120660.0
Korea,2025-07-29 09:00:00,2025-07-29 09:00:00,121230.0
Korea,2025-07-29 10:00:00,2025-07-29 10:00:00,125210.0
Korea,2025-07-29 11:00:00,2025-07-29 11:00:00,128650.0
Korea,2025-07-29 12:00:00,2025-07-29 12:00:00,128570.0
Korea,2025-07-29 13:00:00,2025-07-29 13:00:00,128650.0
Korea,2025-07-29 14:00:00,2025-07-29 14:00:00,132560.0
Korea,2025-07-29 15:00:00,2025-07-29 15:00:00,147250.0
Korea,2025-07-29 16:00:00,2025-07-29 16:00:00,147250.0
Korea,2025-07-29 17:00:00,2025-07-29 17:00:00,132140.0
Korea,2025-07-29 18:00:00,2025-07-29 18:00:00,132130.0
Korea,2025-07-29 19:00:00,2025-07-29 19:00:00,132190.0
Korea,2025-07-29 20:00:00,2025-07-29 20:00:00,122960.0
Korea,2025-07-29 21:00:00,2025-07-29 21:00:00,121430.0
Korea,2025-07-29 22:00:00,2025-07-29 22:00:00,120670.0
Korea,2025-07-29 23:00:00,2025-07-29 23:00:00,120340.0
Korea,2025-07-30 00:00:00,2025-07-30 00:00:00,132020.0
Korea,2025-07-30 01:00:00,2025-07-30 01:00:00,113000.0
Korea,2025-07-30 02:00:00,2025-07-30 02:00:00,114860.0
Korea,2025-07-30 03:00:00,2025-07-30 03:00:00,109280.0
Korea,2025-07-30 04:00:00,2025-07-30 04:00:00,109280.0
Korea,2025-07-30 05:00:00,2025-07-30 05:00:00,111140.0
Korea,2025-07-30 06:00:00,2025-07-30 06:00:00,121180.0
Korea,2025-07-30 07:00:00,2025-07-30 07:00:00,120660.0
Korea,2025-07-30 08:00:00,2025-07-30 08:00:00,119390.0
Korea,2025-07-30 09:00:00,2025-07-30 09:00:00,125400.0
Korea,2025-07-30 10:00:00,2025-07-30 10:00:00,128220.0
Korea,2025-07-30 11:00:00,2025-07-30 11:00:00,130060.0
Korea,2025-07-30 12:00:00,2025-07-30 12:00:00,127340.0
Korea,2025-07-30 13:00:00,2025-07-30 13:00:00,128470.0
Korea,2025-07-30 14:00:00,2025-07-30 14:00:00,133950.0
Korea,2025-07-30 15:00:00,2025-07-30 15:00:00,133950.0
Korea,2025-07-30 16:00:00,2025-07-30 16:00:00,133940.0
Korea,2025-07-30 17:00:00,2025-07-30 17:00:00,133890.0
Korea,2025-07-30 18:00:00,2025-07-30 18:00:00,128820.0
Korea,2025-07-30 19:00:00,2025-07-30 19:00:00,128970.0
Korea,2025-07-30 20:00:00,2025-07-30 20:00:00,125990.0
Korea,2025-07-30 21:00:00,2025-07-30 21:00:00,122590.0
Korea,2025-07-30 22:00:00,2025-07-30 22:00:00,121080.0
Korea,2025-07-30 23:00:00,2025-07-30 23:00:00,119100.0
Korea,2025-07-31 00:00:00,2025-07-31 00:00:00,117020.0
Korea,2025-07-31 01:00:00,2025-07-31 01:00:00,115160.0
Korea,2025-07-31 02:00:00,2025-07-31 02:00:00,92820.0
Korea,2025-07-31 03:00:00,2025-07-31 03:00:00,92820.0
Korea,2025-07-31 04:00:00,2025-07-31 04:00:00,92820.0
Korea,2025-07-31 05:00:00,2025-07-31 05:00:00,92780.0
Korea,2025-07-31 06:00:00,2025-07-31 06:00:00,121050.0
Korea,2025-07-31 07:00:00,2025-07-31 07:00:00,120540.0
Korea,2025-07-31 08:00:00,2025-07-31 08:00:00,119860.0
Korea,2025-07-31 09:00:00,2025-07-31 09:00:00,122420.0
Korea,2025-07-31 10:00:00,2025-07-31 10:00:00,126920.0
Korea,2025-07-31 11:00:00,2025-07-31 11:00:00,126920.0
Korea,2025-07-31 12:00:00,2025-07-31 12:00:00,121920.0
Korea,2025-07-31 13:00:00,2025-07-31 13:00:00,128140.0
Korea,2025-07-31 14:00:00,2025-07-31 14:00:00,128140.0
Korea,2025-07-31 15:00:00,2025-07-31 15:00:00,131700.0
Korea,2025-07-31 16:00:00,2025-07-31 16:00:00,130930.0
Korea,2025-07-31 17:00:00,2025-07-31 17:00:00,130250.0
Korea,2025-07-31 18:00:00,2025-07-31 18:00:00,130250.0
Korea,2025-07-31 19:00:00,2025-07-31 19:00:00,128070.0
Korea,2025-07-31 20:00:00,2025-07-31 20:00:00,128060.0
Korea,2025-07-31 21:00:00,2025-07-31 21:00:00,119770.0
Korea,2025-07-31 22:00:00,2025-07-31 22:00:00,119860.0
Korea,2025-07-31 23:00:00,2025-07-31 23:00:00,119970.0
Korea,2025-08-01 00:00:00,2025-08-01 00:00:00,116190.0
Korea,2025-08-01 01:00:00,2025-08-01 01:00:00,113100.0
Korea,2025-08-01 02:00:00,2025-08-01 02:00:00,113100.0
Korea,2025-08-01 03:00:00,2025-08-01 03:00:00,109420.0
Korea,2025-08-01 04:00:00,2025-08-01 04:00:00,111260.0
Korea,2025-08-01 05:00:00,2025-08-01 05:00:00,113100.0
Korea,2025-08-01 06:00:00,2025-08-01 06:00:00,113100.0
Korea,2025-08-01 07:00:00,2025-08-01 07:00:00,119330.0
Korea,2025-08-01 08:00:00,2025-08-01 08:00:00,119150.0
Korea,2025-08-01 09:00:00,2025-08-01 09:00:00,119040.0
Korea,2025-08-01 10:00:00,2025-08-01 10:00:00,118970.0
Korea,2025-08-01 11:00:00,2025-08-01 11:00:00,120340.0
Korea,2025-08-01 12:00:00,2025-08-01 12:00:00,120340.0
Korea,2025-08-01 13:00:00,2025-08-01 13:00:00,120340.0
Korea,2025-08-01 14:00:00,2025-08-01 14:00:00,126650.0
Korea,2025-08-01 15:00:00,2025-08-01 15:00:00,129980.0
Korea,2025-08-01 16:00:00,2025-08-01 16:00:00,124890.0
Korea,2025-08-01 17:00:00,2025-08-01 17:00:00,125410.0
Korea,2025-08-01 18:00:00,2025-08-01 18:00:00,124760.0
Korea,2025-08-01 19:00:00,2025-08-01 19:00:00,124760.0
Korea,2025-08-01 20:00:00,2025-08-01 20:00:00,121600.0
Korea,2025-08-01 21:00:00,2025-08-01 21:00:00,117000.0
Korea,2025-08-01 22:00:00,2025-08-01 22:00:00,116940.0
Korea,2025-08-01 23:00:00,2025-08-01 23:00:00,116920.0
Korea,2025-08-02 00:00:00,2025-08-02 00:00:00,115500.0
Korea,2025-08-02 01:00:00,2025-08-02 01:00:00,115500.0
Korea,2025-08-02 02:00:00,2025-08-02 02:00:00,113480.0
Korea,2025-08-02 03:00:00,2025-08-02 03:00:00,111640.0
Korea,2025-08-02 04:00:00,2025-08-02 04:00:00,111640.0
Korea,2025-08-02 05:00:00,2025-08-02 05:00:00,111640.0
Korea,2025-08-02 06:00:00,2025-08-02 06:00:00,113480.0
Korea,2025-08-02 07:00:00,2025-08-02 07:00:00,115320.0
Korea,2025-08-02 08:00:00,2025-08-02 08:00:00,116290.0
Korea,2025-08-02 09:00:00,2025-08-02 09:00:00,116930.0
Korea,2025-08-02 10:00:00,2025-08-02 10:00:00,122450.0
Korea,2025-08-02 11:00:00,2025-08-02 11:00:00,122550.0
Korea,2025-08-02 12:00:00,2025-08-02 12:00:00,123500.0
Korea,2025-08-02 13:00:00,2025-08-02 13:00:00,123500.0
Korea,2025-08-02 14:00:00,2025-08-02 14:00:00,123410.0
Korea,2025-08-02 15:00:00,2025-08-02 15:00:00,122410.0
Korea,2025-08-02 16:00:00,2025-08-02 16:00:00,118120.0
Korea,2025-08-02 17:00:00,2025-08-02 17:00:00,118290.0
Korea,2025-08-02 18:00:00,2025-08-02 18:00:00,122110.0
Korea,2025-08-02 19:00:00,2025-08-02 19:00:00,147410.0
Korea,2025-08-02 20:00:00,2025-08-02 20:00:00,140050.0
Korea,2025-08-02 21:00:00,2025-08-02 21:00:00,120060.0
Korea,2025-08-02 22:00:00,2025-08-02 22:00:00,116930.0
Korea,2025-08-02 23:00:00,2025-08-02 23:00:00,116870.0
Korea,2025-08-03 00:00:00,2025-08-03 00:00:00,115930.0
Korea,2025-08-03 01:00:00,2025-08-03 01:00:00,116110.0
Korea,2025-08-03 02:00:00,2025-08-03 02:00:00,115930.0
Korea,2025-08-03 03:00:00,2025-08-03 03:00:00,108550.0
Korea,2025-08-03 04:00:00,2025-08-03 04:00:00,76500.0
Korea,2025-08-03 05:00:00,2025-08-03 05:00:00,108950.0
Korea,2025-08-03 06:00:00,2025-08-03 06:00:00,115930.0
Korea,2025-08-03 07:00:00,2025-08-03 07:00:00,114090.0
Korea,2025-08-03 08:00:00,2025-08-03 08:00:00,115930.0
Korea,2025-08-03 09:00:00,2025-08-03 09:00:00,116900.0
Korea,2025-08-03 10:00:00,2025-08-03 10:00:00,116730.0
Korea,2025-08-03 11:00:00,2025-08-03 11:00:00,118180.0
Korea,2025-08-03 12:00:00,2025-08-03 12:00:00,125370.0
Korea,2025-08-03 13:00:00,2025-08-03 13:00:00,125890.0
Korea,2025-08-03 14:00:00,2025-08-03 14:00:00,122950.0
Korea,2025-08-03 15:00:00,2025-08-03 15:00:00,122400.0
Korea,2025-08-03 16:00:00,2025-08-03 16:00:00,120450.0
Korea,2025-08-03 17:00:00,2025-08-03 17:00:00,120510.0
Korea,2025-08-03 18:00:00,2025-08-03 18:00:00,139250.0
Korea,2025-08-03 19:00:00,2025-08-03 19:00:00,132620.0
Korea,2025-08-03 20:00:00,2025-08-03 20:00:00,132000.0
Korea,2025-08-03 21:00:00,2025-08-03 21:00:00,122380.0
Korea,2025-08-03 22:00:00,2025-08-03 22:00:00,156780.0
Korea,2025-08-03 23:00:00,2025-08-03 23:00:00,117410.0
Korea,2025-08-04 00:00:00,2025-08-04 00:00:00,116430.0
Korea,2025-08-04 01:00:00,2025-08-04 01:00:00,114790.0
Korea,2025-08-04 02:00:00,2025-08-04 02:00:00,112950.0
Korea,2025-08-04 03:00:00,2025-08-04 03:00:00,107440.0
Korea,2025-08-04 04:00:00,2025-08-04 04:00:00,88570.0
Korea,2025-08-04 05:00:00,2025-08-04 05:00:00,107440.0
Korea,2025-08-04 06:00:00,2025-08-04 06:00:00,118820.0
Korea,2025-08-04 07:00:00,2025-08-04 07:00:00,118820.0
Korea,2025-08-04 08:00:00,2025-08-04 08:00:00,119090.0
Korea,2025-08-04 09:00:00,2025-08-04 09:00:00,120230.0
Korea,2025-08-04 10:00:00,2025-08-04 10:00:00,150330.0
Korea,2025-08-04 11:00:00,2025-08-04 11:00:00,128820.0
Korea,2025-08-04 12:00:00,2025-08-04 12:00:00,122330.0
Korea,2025-08-04 13:00:00,2025-08-04 13:00:00,128760.0
Korea,2025-08-04 14:00:00,2025-08-04 14:00:00,130310.0
Korea,2025-08-04 15:00:00,2025-08-04 15:00:00,130310.0
Korea,2025-08-04 16:00:00,2025-08-04 16:00:00,130360.0
Korea,2025-08-04 17:00:00,2025-08-04 17:00:00,130660.0
Korea,2025-08-04 18:00:00,2025-08-04 18:00:00,131690.0
Korea,2025-08-04 19:00:00,2025-08-04 19:00:00,131690.0
Korea,2025-08-04 20:00:00,2025-08-04 20:00:00,128760.0
Korea,2025-08-04 21:00:00,2025-08-04 21:00:00,119080.0
Korea,2025-08-04 22:00:00,2025-08-04 22:00:00,119080.0
Korea,2025-08-04 23:00:00,2025-08-04 23:00:00,118770.0
Korea,2025-08-05 00:00:00,2025-08-05 00:00:00,115290.0
Korea,2025-08-05 01:00:00,2025-08-05 01:00:00,76290.0
Korea,2025-08-05 02:00:00,2025-08-05 02:00:00,75820.0
Korea,2025-08-05 03:00:00,2025-08-05 03:00:00,75820.0
Korea,2025-08-05 04:00:00,2025-08-05 04:00:00,75820.0
Korea,2025-08-05 05:00:00,2025-08-05 05:00:00,75820.0
Korea,2025-08-05 06:00:00,2025-08-05 06:00:00,115290.0
Korea,2025-08-05 07:00:00,2025-08-05 07:00:00,118440.0
Korea,2025-08-05 08:00:00,2025-08-05 08:00:00,118380.0
Korea,2025-08-05 09:00:00,2025-08-05 09:00:00,118380.0
Korea,2025-08-05 10:00:00,2025-08-05 10:00:00,118210.0
Korea,2025-08-05 11:00:00,2025-08-05 11:00:00,119750.0
Korea,2025-08-05 12:00:00,2025-08-05 12:00:00,118610.0
Korea,2025-08-05 13:00:00,2025-08-05 13:00:00,118130.0
Korea,2025-08-05 14:00:00,2025-08-05 14:00:00,120770.0
Korea,2025-08-05 15:00:00,2025-08-05 15:00:00,124830.0
Korea,2025-08-05 16:00:00,2025-08-05 16:00:00,125050.0
Korea,2025-08-05 17:00:00,2025-08-05 17:00:00,125180.0
Korea,2025-08-05 18:00:00,2025-08-05 18:00:00,125120.0
Korea,2025-08-05 19:00:00,2025-08-05 19:00:00,125040.0
Korea,2025-08-05 20:00:00,2025-08-05 20:00:00,119210.0
Korea,2025-08-05 21:00:00,2025-08-05 21:00:00,118440.0
Korea,2025-08-05 22:00:00,2025-08-05 22:00:00,118610.0
Korea,2025-08-05 23:00:00,2025-08-05 23:00:00,118610.0
Korea,2025-08-06 00:00:00,2025-08-06 00:00:00,114950.0
Korea,2025-08-06 01:00:00,2025-08-06 01:00:00,84400.0
Korea,2025-08-06 02:00:00,2025-08-06 02:00:00,84380.0
Korea,2025-08-06 03:00:00,2025-08-06 03:00:00,84370.0
Korea,2025-08-06 04:00:00,2025-08-06 04:00:00,84380.0
Korea,2025-08-06 05:00:00,2025-08-06 05:00:00,84360.0
Korea,2025-08-06 06:00:00,2025-08-06 06:00:00,116040.0
Korea,2025-08-06 07:00:00,2025-08-06 07:00:00,118270.0
Korea,2025-08-06 08:00:00,2025-08-06 08:00:00,127740.0
Korea,2025-08-06 09:00:00,2025-08-06 09:00:00,118970.0
Korea,2025-08-06 10:00:00,2025-08-06 10:00:00,118970.0
Korea,2025-08-06 11:00:00,2025-08-06 11:00:00,118970.0
Korea,2025-08-06 12:00:00,2025-08-06 12:00:00,118100.0
Korea,2025-08-06 13:00:00,2025-08-06 13:00:00,120380.0
Korea,2025-08-06 14:00:00,2025-08-06 14:00:00,125520.0
Korea,2025-08-06 15:00:00,2025-08-06 15:00:00,135430.0
Korea,2025-08-06 16:00:00,2025-08-06 16:00:00,123620.0
Korea,2025-08-06 17:00:00,2025-08-06 17:00:00,119690.0
Korea,2025-08-06 18:00:00,2025-08-06 18:00:00,119640.0
Korea,2025-08-06 19:00:00,2025-08-06 19:00:00,119640.0
Korea,2025-08-06 20:00:00,2025-08-06 20:00:00,119210.0
Korea,2025-08-06 21:00:00,2025-08-06 21:00:00,119600.0
Korea,2025-08-06 22:00:00,2025-08-06 22:00:00,118270.0
Korea,2025-08-06 23:00:00,2025-08-06 23:00:00,118430.0
Korea,2025-08-07 00:00:00,2025-08-07 00:00:00,114500.0
Korea,2025-08-07 01:00:00,2025-08-07 01:00:00,85470.0
Korea,2025-08-07 02:00:00,2025-08-07 02:00:00,81870.0
Korea,2025-08-07 03:00:00,2025-08-07 03:00:00,81870.0
Korea,2025-08-07 04:00:00,2025-08-07 04:00:00,81870.0
Korea,2025-08-07 05:00:00,2025-08-07 05:00:00,81870.0
Korea,2025-08-07 06:00:00,2025-08-07 06:00:00,114500.0
Korea,2025-08-07 07:00:00,2025-08-07 07:00:00,120010.0
Korea,2025-08-07 08:00:00,2025-08-07 08:00:00,123190.0
Korea,2025-08-07 09:00:00,2025-08-07 09:00:00,121260.0
Korea,2025-08-07 10:00:00,2025-08-07 10:00:00,124250.0
Korea,2025-08-07 11:00:00,2025-08-07 11:00:00,124250.0
Korea,2025-08-07 12:00:00,2025-08-07 12:00:00,120980.0
Korea,2025-08-07 13:00:00,2025-08-07 13:00:00,124250.0
Korea,2025-08-07 14:00:00,2025-08-07 14:00:00,124250.0
Korea,2025-08-07 15:00:00,2025-08-07 15:00:00,124250.0
Korea,2025-08-07 16:00:00,2025-08-07 16:00:00,120980.0
Korea,2025-08-07 17:00:00,2025-08-07 17:00:00,121090.0
Korea,2025-08-07 18:00:00,2025-08-07 18:00:00,121260.0
Korea,2025-08-07 19:00:00,2025-08-07 19:00:00,121320.0
Korea,2025-08-07 20:00:00,2025-08-07 20:00:00,121490.0
Korea,2025-08-07 21:00:00,2025-08-07 21:00:00,121490.0
Korea,2025-08-07 22:00:00,2025-08-07 22:00:00,121660.0
Korea,2025-08-07 23:00:00,2025-08-07 23:00:00,118180.0
Korea,2025-08-08 00:00:00,2025-08-08 00:00:00,115070.0
Korea,2025-08-08 01:00:00,2025-08-08 01:00:00,113240.0
Korea,2025-08-08 02:00:00,2025-08-08 02:00:00,109560.0
Korea,2025-08-08 03:00:00,2025-08-08 03:00:00,84370.0
Korea,2025-08-08 04:00:00,2025-08-08 04:00:00,84370.0
Korea,2025-08-08 05:00:00,2025-08-08 05:00:00,84370.0
Korea,2025-08-08 06:00:00,2025-08-08 06:00:00,109900.0
Korea,2025-08-08 07:00:00,2025-08-08 07:00:00,117540.0
Korea,2025-08-08 08:00:00,2025-08-08 08:00:00,118390.0
Korea,2025-08-08 09:00:00,2025-08-08 09:00:00,118220.0
Korea,2025-08-08 10:00:00,2025-08-08 10:00:00,118160.0
Korea,2025-08-08 11:00:00,2025-08-08 11:00:00,117990.0
Korea,2025-08-08 12:00:00,2025-08-08 12:00:00,117880.0
Korea,2025-08-08 13:00:00,2025-08-08 13:00:00,117880.0
Korea,2025-08-08 14:00:00,2025-08-08 14:00:00,119920.0
Korea,2025-08-08 15:00:00,2025-08-08 15:00:00,120170.0
Korea,2025-08-08 16:00:00,2025-08-08 16:00:00,120170.0
Korea,2025-08-08 17:00:00,2025-08-08 17:00:00,120170.0
Korea,2025-08-08 18:00:00,2025-08-08 18:00:00,120770.0
Korea,2025-08-08 19:00:00,2025-08-08 19:00:00,120790.0
Korea,2025-08-08 20:00:00,2025-08-08 20:00:00,119670.0
Korea,2025-08-08 21:00:00,2025-08-08 21:00:00,118560.0
Korea,2025-08-08 22:00:00,2025-08-08 22:00:00,118560.0
Korea,2025-08-08 23:00:00,2025-08-08 23:00:00,118560.0
Korea,2025-08-09 00:00:00,2025-08-09 00:00:00,117400.0
Korea,2025-08-09 01:00:00,2025-08-09 01:00:00,115990.0
Korea,2025-08-09 02:00:00,2025-08-09 02:00:00,113280.0
Korea,2025-08-09 03:00:00,2025-08-09 03:00:00,78560.0
Korea,2025-08-09 04:00:00,2025-08-09 04:00:00,78560.0
Korea,2025-08-09 05:00:00,2025-08-09 05:00:00,78560.0
Korea,2025-08-09 06:00:00,2025-08-09 06:00:00,78560.0
Korea,2025-08-09 07:00:00,2025-08-09 07:00:00,116560.0
Korea,2025-08-09 08:00:00,2025-08-09 08:00:00,118820.0
Korea,2025-08-09 09:00:00,2025-08-09 09:00:00,121370.0
Korea,2025-08-09 10:00:00,2025-08-09 10:00:00,121240.0
Korea,2025-08-09 11:00:00,2025-08-09 11:00:00,121240.0
Korea,2025-08-09 12:00:00,2025-08-09 12:00:00,121240.0
Korea,2025-08-09 13:00:00,2025-08-09 13:00:00,121240.0
Korea,2025-08-09 14:00:00,2025-08-09 14:00:00,154750.0
Korea,2025-08-09 15:00:00,2025-08-09 15:00:00,121370.0
Korea,2025-08-09 16:00:00,2025-08-09 16:00:00,121500.0
Korea,2025-08-09 17:00:00,2025-08-09 17:00:00,118820.0
Korea,2025-08-09 18:00:00,2025-08-09 18:00:00,121500.0
Korea,2025-08-09 19:00:00,2025-08-09 19:00:00,121550.0
Korea,2025-08-09 20:00:00,2025-08-09 20:00:00,121550.0
Korea,2025-08-09 21:00:00,2025-08-09 21:00:00,118820.0
Korea,2025-08-09 22:00:00,2025-08-09 22:00:00,119500.0
Korea,2025-08-09 23:00:00,2025-08-09 23:00:00,118820.0
Korea,2025-08-10 00:00:00,2025-08-10 00:00:00,119260.0
Korea,2025-08-10 01:00:00,2025-08-10 01:00:00,79570.0
Korea,2025-08-10 02:00:00,2025-08-10 02:00:00,77290.0
Korea,2025-08-10 03:00:00,2025-08-10 03:00:00,76500.0
Korea,2025-08-10 04:00:00,2025-08-10 04:00:00,76500.0
Korea,2025-08-10 05:00:00,2025-08-10 05:00:00,76500.0
Korea,2025-08-10 06:00:00,2025-08-10 06:00:00,76500.0
Korea,2025-08-10 07:00:00,2025-08-10 07:00:00,76500.0
Korea,2025-08-10 08:00:00,2025-08-10 08:00:00,76500.0
Korea,2025-08-10 09:00:00,2025-08-10 09:00:00,119470.0
Korea,2025-08-10 10:00:00,2025-08-10 10:00:00,120890.0
Korea,2025-08-10 11:00:00,2025-08-10 11:00:00,123060.0
Korea,2025-08-10 12:00:00,2025-08-10 12:00:00,122930.0
Korea,2025-08-10 13:00:00,2025-08-10 13:00:00,122930.0
Korea,2025-08-10 14:00:00,2025-08-10 14:00:00,122880.0
Korea,2025-08-10 15:00:00,2025-08-10 15:00:00,122880.0
Korea,2025-08-10 16:00:00,2025-08-10 16:00:00,122930.0
Korea,2025-08-10 17:00:00,2025-08-10 17:00:00,159630.0
Korea,2025-08-10 18:00:00,2025-08-10 18:00:00,123140.0
Korea,2025-08-10 19:00:00,2025-08-10 19:00:00,123320.0
Korea,2025-08-10 20:00:00,2025-08-10 20:00:00,123320.0
Korea,2025-08-10 21:00:00,2025-08-10 21:00:00,121860.0
Korea,2025-08-10 22:00:00,2025-08-10 22:00:00,120890.0
Korea,2025-08-10 23:00:00,2025-08-10 23:00:00,120890.0
Korea,2025-08-11 00:00:00,2025-08-11 00:00:00,117090.0
Korea,2025-08-11 01:00:00,2025-08-11 01:00:00,75190.0
Korea,2025-08-11 02:00:00,2025-08-11 02:00:00,75190.0
Korea,2025-08-11 03:00:00,2025-08-11 03:00:00,75190.0
Korea,2025-08-11 04:00:00,2025-08-11 04:00:00,75190.0
Korea,2025-08-11 05:00:00,2025-08-11 05:00:00,75120.0
Korea,2025-08-11 06:00:00,2025-08-11 06:00:00,75190.0
Korea,2025-08-11 07:00:00,2025-08-11 07:00:00,118500.0
Korea,2025-08-11 08:00:00,2025-08-11 08:00:00,118500.0
Korea,2025-08-11 09:00:00,2025-08-11 09:00:00,120920.0
Korea,2025-08-11 10:00:00,2025-08-11 10:00:00,120920.0
Korea,2025-08-11 11:00:00,2025-08-11 11:00:00,120920.0
Korea,2025-08-11 12:00:00,2025-08-11 12:00:00,120480.0
Korea,2025-08-11 13:00:00,2025-08-11 13:00:00,120480.0
Korea,2025-08-11 14:00:00,2025-08-11 14:00:00,149520.0
Korea,2025-08-11 15:00:00,2025-08-11 15:00:00,120480.0
Korea,2025-08-11 16:00:00,2025-08-11 16:00:00,122040.0
Korea,2025-08-11 17:00:00,2025-08-11 17:00:00,122040.0
Korea,2025-08-11 18:00:00,2025-08-11 18:00:00,122040.0
Korea,2025-08-11 19:00:00,2025-08-11 19:00:00,122040.0
Korea,2025-08-11 20:00:00,2025-08-11 20:00:00,120920.0
Korea,2025-08-11 21:00:00,2025-08-11 21:00:00,120920.0
Korea,2025-08-11 22:00:00,2025-08-11 22:00:00,120920.0
Korea,2025-08-11 23:00:00,2025-08-11 23:00:00,118500.0
Korea,2025-08-12 00:00:00,2025-08-12 00:00:00,118260.0
Korea,2025-08-12 01:00:00,2025-08-12 01:00:00,84350.0
Korea,2025-08-12 02:00:00,2025-08-12 02:00:00,84340.0
Korea,2025-08-12 03:00:00,2025-08-12 03:00:00,84330.0
Korea,2025-08-12 04:00:00,2025-08-12 04:00:00,84340.0
Korea,2025-08-12 05:00:00,2025-08-12 05:00:00,84350.0
Korea,2025-08-12 06:00:00,2025-08-12 06:00:00,95630.0
Korea,2025-08-12 07:00:00,2025-08-12 07:00:00,118330.0
Korea,2025-08-12 08:00:00,2025-08-12 08:00:00,119270.0
Korea,2025-08-12 09:00:00,2025-08-12 09:00:00,125520.0
Korea,2025-08-12 10:00:00,2025-08-12 10:00:00,125590.0
Korea,2025-08-12 11:00:00,2025-08-12 11:00:00,125590.0
Korea,2025-08-12 12:00:00,2025-08-12 12:00:00,125500.0
Korea,2025-08-12 13:00:00,2025-08-12 13:00:00,125510.0
Korea,2025-08-12 14:00:00,2025-08-12 14:00:00,119520.0
